,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('peek_obj_type == ""emptyobject""',)",1,"('isEmpty == ""true""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
1,"('isEmpty == ""true""',)",1,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
2,"('peek_obj_type_p == ""class java.lang.String""', 'size_p == ""0""')",2,"('isEmpty_p == ""True""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
3,"('isEmpty_p == ""True""', 'size_p == ""0""')",2,"('peek_obj_type_p == ""class java.lang.String""',)",1,1.0,0.5720363771738552,1.6995064986713426,411593894.59128857
4,"('isEmpty_p == ""True""', 'peek_obj_type_p == ""class java.lang.String""')",2,"('size_p == ""0""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
5,"('size_p == ""0""',)",1,"('isEmpty_p == ""True""', 'peek_obj_type_p == ""class java.lang.String""')",2,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
6,"('peek_obj_type_p == ""class java.lang.String""',)",1,"('isEmpty_p == ""True""', 'size_p == ""0""')",2,0.9721795404833782,0.5720363771738552,1.6995064986713426,15.383053151490804
7,"('isEmpty_p == ""True""',)",1,"('peek_obj_type_p == ""class java.lang.String""', 'size_p == ""0""')",2,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
8,"('peek_obj_type == ""emptyobject""', 'size == ""0.0""')",2,"('isEmpty == ""true""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
9,"('isEmpty == ""true""', 'peek_obj_type == ""emptyobject""')",2,"('size == ""0.0""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
10,"('size == ""0.0""',)",1,"('isEmpty == ""true""', 'peek_obj_type == ""emptyobject""')",2,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
11,"('isEmpty == ""true""',)",1,"('peek_obj_type == ""emptyobject""', 'size == ""0.0""')",2,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
12,"('isEmpty_p == ""True""',)",1,"('peek_obj_type_p == ""class java.lang.String""',)",1,1.0,0.5720363771738552,1.6995064986713426,411593894.59128857
13,"('peek_obj_type_p == ""class java.lang.String""',)",1,"('isEmpty_p == ""True""',)",1,0.9721795404833782,0.5720363771738552,1.6995064986713426,15.383053151490804
14,"('isEmpty == ""true""',)",1,"('size == ""0.0""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
15,"('size == ""0.0""',)",1,"('isEmpty == ""true""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
16,"('size_p == ""0""',)",1,"('peek_obj_type_p == ""class java.lang.String""',)",1,1.0,0.5720363771738552,1.6995064986713426,411593894.59128857
17,"('peek_obj_type_p == ""class java.lang.String""',)",1,"('size_p == ""0""',)",1,0.9721795404833782,0.5720363771738552,1.6995064986713426,15.383053151490804
18,"('size_p == ""0""',)",1,"('isEmpty_p == ""True""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
19,"('isEmpty_p == ""True""',)",1,"('size_p == ""0""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
20,"('size == ""0.0""',)",1,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
21,"('peek_obj_type == ""emptyobject""',)",1,"('size == ""0.0""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
22,"('peek_obj_type == ""emptyobject""',)",1,"('isEmpty == ""true""', 'size == ""0.0""')",2,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
23,"('isEmpty == ""true""', 'size == ""0.0""')",2,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.5720363771738552,1.7481405727036072,427963622.8261447
