,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('calledMethod_p == ""push""',)",1,"('isEmpty_p == ""False""',)",1,1.0,0.45411534286658173,1.9952447091504038,498808343.9520505
1,"('isEmpty == ""false""', 'isEmpty_p == ""True""')",2,"('calledMethod == ""push""',)",1,1.0,0.30489876822879797,2.202083712229468,545884657.1334182
2,"('calledMethod == ""push""', 'isEmpty_p == ""True""')",2,"('isEmpty == ""false""',)",1,1.0,0.30489876822879797,1.9952447091504038,498808343.9520505
3,"('calledMethod == ""push""',)",1,"('isEmpty == ""false""',)",1,1.0,0.45411534286658173,1.9952447091504038,498808343.9520505
4,"('isEmpty_p == ""False""', 'peek == ""EmptyObject""')",2,"('isEmpty == ""true""',)",1,1.0,0.30489876822879797,2.0047780116848406,501191656.04794943
5,"('isEmpty == ""true""', 'isEmpty_p == ""False""')",2,"('peek == ""EmptyObject""',)",1,1.0,0.30489876822879797,2.0047780116848406,501191656.04794943
6,"('peek == ""EmptyObject""',)",1,"('isEmpty == ""true""',)",1,1.0,0.4988083439520506,2.0047780116848406,501191656.04794943
7,"('isEmpty == ""true""',)",1,"('peek == ""EmptyObject""',)",1,1.0,0.4988083439520506,2.0047780116848406,501191656.04794943
