,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('peek_obj_type == ""emptyobject""', 'size == ""0.0""')",2,"('isEmpty == ""true""',)",1,1.0,0.22549019607843138,4.434782608695652,774509803.9215686
1,"('isEmpty == ""true""', 'size == ""0.0""')",2,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.22549019607843138,4.434782608695652,774509803.9215686
2,"('isEmpty == ""true""', 'peek_obj_type == ""emptyobject""')",2,"('size == ""0.0""',)",1,1.0,0.22549019607843138,4.434782608695652,774509803.9215686
3,"('size == ""2.0""',)",1,"('isEmpty_p == ""False""',)",1,1.0,0.25877192982456143,1.06046511627907,57017543.85964908
4,"('size == ""0.0""',)",1,"('isEmpty == ""true""', 'peek_obj_type == ""emptyobject""')",2,1.0,0.22549019607843138,4.434782608695652,774509803.9215686
5,"('peek_obj_type == ""emptyobject""',)",1,"('isEmpty == ""true""', 'size == ""0.0""')",2,1.0,0.22549019607843138,4.434782608695652,774509803.9215686
6,"('isEmpty == ""true""',)",1,"('peek_obj_type == ""emptyobject""', 'size == ""0.0""')",2,1.0,0.22549019607843138,4.434782608695652,774509803.9215686
7,"('size == ""2.0""', 'size_p == ""1""')",2,"('isEmpty == ""false""',)",1,1.0,0.20098039215686275,1.2911392405063291,225490196.07843134
8,"('isEmpty_p == ""False""', 'peek_obj_type == ""class experiment.drivers.alejastacktestdriver""')",2,"('isEmpty == ""false""',)",1,1.0,0.21929824561403508,1.2391304347826086,192982456.1403509
9,"('isEmpty == ""false""', 'size_p == ""1""')",2,"('size == ""2.0""',)",1,1.0,0.20098039215686275,3.5172413793103448,715686274.5098039
10,"('size_p == ""3""',)",1,"('isEmpty_p == ""False""',)",1,1.0,0.2324561403508772,1.0604651162790697,57017543.85964908
11,"('size_p == ""1""',)",1,"('isEmpty_p == ""False""',)",1,1.0,0.21052631578947367,1.0604651162790697,57017543.85964908
12,"('size == ""0.0""',)",1,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.22549019607843138,4.434782608695652,774509803.9215686
13,"('isEmpty == ""true""',)",1,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.22549019607843138,4.434782608695652,774509803.9215686
14,"('peek_obj_type == ""emptyobject""',)",1,"('isEmpty == ""true""',)",1,1.0,0.22549019607843138,4.434782608695652,774509803.9215686
