,LHS,LHS_size,RHS,RHS_size,conf,sup,lift,cov
0,"('calledMethod == ""pop""', 'calledMethod_p == ""push""')",2,"('isEmpty_p == ""False""',)",1,1.0,0.22666666666666666,1.1904761904761902,160000000.00000003
1,"('isEmpty_p == ""False""', 'peek_obj_type == ""emptyobject""')",2,"('isEmpty == ""true""',)",1,1.0,0.30666666666666664,2.8846153846153846,653333333.3333333
2,"('isEmpty == ""true""', 'isEmpty_p == ""False""')",2,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.30666666666666664,2.8846153846153846,653333333.3333333
3,"('calledMethod == ""pop""', 'isEmpty == ""false""')",2,"('isEmpty_p == ""False""',)",1,1.0,0.23555555555555555,1.1904761904761905,160000000.00000003
4,"('calledMethod_p == ""push""', 'isEmpty == ""false""')",2,"('isEmpty_p == ""False""',)",1,1.0,0.3688888888888889,1.1904761904761905,160000000.00000003
5,"('isEmpty == ""true""',)",1,"('peek_obj_type == ""emptyobject""',)",1,1.0,0.3466666666666667,2.884615384615385,653333333.3333333
6,"('peek_obj_type == ""emptyobject""',)",1,"('isEmpty == ""true""',)",1,1.0,0.3466666666666667,2.884615384615385,653333333.3333333
7,"('calledMethod == ""push""',)",1,"('isEmpty == ""false""',)",1,1.0,0.4177777777777778,1.530612244897959,346666666.6666667
8,"('calledMethod == ""push""', 'isEmpty_p == ""False""')",2,"('isEmpty == ""false""',)",1,1.0,0.29777777777777775,1.530612244897959,346666666.6666667
9,"('calledMethod_p == ""push""',)",1,"('isEmpty_p == ""False""',)",1,1.0,0.5288888888888889,1.1904761904761905,160000000.00000003
